Sample,"Volt avg 1","Curr avg 1"
800,5.00008,0.000948247
801,5.00004,0.000661685
802,5.00017,0.000945362
803,5.00001,0.000863247
804,5.0002,0.000678679
805,5.00005,0.00103272
806,5.00022,0.000681553
807,5.00032,0.000864793
808,5.00027,0.000688032
809,5.00034,0.000774682
810,5.00007,0.000956338
811,5.00016,0.000665802
812,5.00012,0.000927521
813,5.00012,0.000678144
814,5.00015,0.000964061
815,5.00009,0.000676919
816,5.00001,0.000866482
817,5.0001,0.00105959
818,5.0001,0.000679413
819,5.00009,0.000662196
820,5.00012,0.000948405
821,5.00027,0.000675372
822,5.00023,0.000943075
823,5.00024,0.000678306
824,5.00006,0.000858688
825,5.00005,0.00095315
826,5.00024,0.000784099
827,5.00028,0.000670794
828,5.0002,0.000950137
829,5.00004,0.000675769
830,5.00028,0.000968168
831,5.00025,0.000663573
832,5.00008,0.00117771
833,5.00037,0.00048221
834,5.00008,0.00235149
835,5.00013,0.00294155
836,4.99995,0.00306623
837,5.00018,0.00259338
838,5.0001,0.00292474
839,5.00017,0.00305839
840,5.00024,0.00265917
841,5.00006,0.00206582
842,5.00021,0.00223254
843,5.00024,0.00180443
844,5.00008,0.00233094
845,4.9998,0.00526289
846,4.99985,0.0214475
847,5.00011,0.0219416
848,5.00013,0.0215849
849,5.00003,0.021482
850,4.99987,0.0215152
851,5.00038,0.0215238
852,5.0002,0.0214815
853,5.00036,0.0217201
854,4.99998,0.0214856
855,5.00016,0.0215711
856,5.00007,0.0215913
857,4.9998,0.021627
858,5.00004,0.0215866
859,5.00023,0.0215354
860,5.00006,0.0217097
861,5.00004,0.0220692
862,5.00001,0.0218441
863,5.00008,0.0216503
864,5.00013,0.0216325
865,5.00037,0.0217851
866,4.99995,0.0216814
867,5.0001,0.0215767
868,5.00008,0.0216265
869,5.00025,0.021731
870,5.00008,0.0216512
871,5.00012,0.0216332
872,5.00012,0.0216502
873,4.99998,0.0217208
874,5.00027,0.021725
875,5.00017,0.0218407
876,5.00013,0.021804
877,5.00023,0.0217353
878,5.00013,0.0217707
879,5.00013,0.0217303
880,5.00019,0.0217519
881,5.00015,0.0218735
882,5.00024,0.0217527
883,5.00008,0.0218879
884,5.00003,0.0217435
885,4.99973,0.0219027
886,5.00012,0.0218391
887,5,0.0220428
888,5.00008,0.0219802
889,5.00029,0.0218017
890,5.00004,0.0219701
891,5.0001,0.0220759
892,4.99974,0.021973
893,4.99988,0.0221717
894,5.00002,0.0221794
895,5.00005,0.0220089
896,5.00025,0.0221196
897,5.00013,0.0222508
898,5.00007,0.0221901
899,5.00028,0.0222389
900,4.99996,0.0221795
901,4.99991,0.0220338
902,4.99997,0.0223918
903,5.0001,0.0223552
904,5.00023,0.0223274
905,5.0004,0.0223022
906,4.99987,0.0224322
907,5.00018,0.0223484
908,4.99995,0.0223767
909,5.00014,0.0224841
910,4.99997,0.0223879
911,5.00023,0.0225492
912,5.00032,0.0224735
913,5.00008,0.0223891
914,4.99983,0.022565
915,5.00013,0.0227478
916,5.00014,0.0225366
917,5.00003,0.0226108
918,5.00007,0.0224783
919,5.00008,0.0225649
920,5.00004,0.0226033
921,5,0.0225692
922,4.99988,0.0228146
923,5.0003,0.022599
924,4.99983,0.0226875
925,4.99989,0.0226442
926,5.00008,0.0228958
927,4.99998,0.0228369
928,5.00035,0.0228403
929,5.00018,0.022809
930,5.00009,0.0229542
931,5.0003,0.0226418
932,5.00009,0.0229525
933,5.00014,0.0227434
934,5.00014,0.0228628
935,5.00014,0.0227426
936,5.00001,0.022859
937,5.00006,0.0229132
938,5.00004,0.0228017
939,5.00014,0.0228362
940,5.00012,0.022863
941,5.00009,0.0227909
942,5.00019,0.0229558
943,5.00022,0.0229792
944,4.99984,0.0222156
945,4.99999,0.021676
946,5.00031,0.0216641
947,4.99991,0.0217248
948,5.00027,0.0214725
949,5.00001,0.0215634
950,4.99998,0.0217193
951,5.00011,0.0216296
952,5.00027,0.0216221
953,5.00029,0.0215906
954,5.00015,0.0217123
955,4.99994,0.0217004
956,5.00011,0.0216509
957,5.00005,0.0217336
958,5.00007,0.021642
959,5.0001,0.0217271
960,5.00029,0.0217075
961,5.00018,0.0217618
962,5.00014,0.0216904
963,5.00006,0.0216024
964,5,0.0217755
965,5.00014,0.0218664
966,5.0002,0.0215706
967,4.99991,0.0216929
968,4.99995,0.0218225
969,5.00012,0.0216419
970,5.00003,0.0218193
971,4.9999,0.0215394
972,5.00019,0.0218709
973,5.00015,0.0217385
974,5.00001,0.0217998
975,5.00016,0.0217204
976,5.00008,0.0219133
977,5.00015,0.0217648
978,4.99987,0.0219263
979,5.00028,0.0217216
980,4.99995,0.0217567
981,5.00004,0.0217188
982,5.00041,0.0219419
983,5.00001,0.0215351
984,5.00022,0.0217761
985,5.00023,0.0218226
986,5.00032,0.0218434
987,5.00002,0.021639
988,5.00004,0.0219118
989,4.99998,0.0218359
990,5.00018,0.0219798
991,5.0002,0.0218598
992,5.00001,0.021804
993,5.00032,0.0218516
994,5.00002,0.0218491
995,5.00043,0.021795
996,5.00013,0.0219857
997,5.00023,0.0219669
998,5.00013,0.0220415
999,4.99993,0.0220088
1000,5.00016,0.0219249
1001,5.00004,0.0218997
1002,5.00023,0.0219456
1003,4.99989,0.0219648
1004,5.00013,0.0219124
1005,5.00014,0.0218527
1006,5.00024,0.0219318
1007,5.00009,0.0218178
1008,5.00001,0.0217609
1009,5.00025,0.0220309
1010,4.99996,0.0219327
1011,5.00033,0.0220177
1012,4.99991,0.0218181
1013,4.99997,0.0218608
1014,5.0001,0.0218004
1015,5.00006,0.0217757
1016,5.00034,0.0220395
