Sample,"Volt avg 1","Curr avg 1"
734,5.00024,5.67752e-005
735,5.00017,0.00250568
736,5.00026,5.71504e-005
737,5.00015,0.00267805
738,5.0002,5.63579e-005
739,5.00011,5.68697e-005
740,5.00018,0.00270675
741,5.00018,5.70849e-005
742,4.99974,0.00239424
743,5.00064,0.00010225
744,5.0002,5.69792e-005
745,5.00025,0.00254676
746,5.00021,5.70922e-005
747,5.00017,5.66374e-005
748,5.00037,0.00244499
749,5.00018,5.69602e-005
750,5.00029,0.00253267
751,5.00021,5.55189e-005
752,5.00014,5.6876e-005
753,5.00029,0.00248499
754,5.00021,5.6965e-005
755,5.00003,0.00257556
756,5.00031,1.11458e-005
757,5.00016,5.67509e-005
758,5.00029,0.00253184
759,5.00011,5.67606e-005
760,5.00027,5.63806e-005
761,5.00012,0.00257843
762,5.00011,5.67481e-005
763,5.00013,0.00244578
764,5.00027,5.14099e-005
765,5.00011,5.69275e-005
766,5.00019,0.0025306
767,5.00037,5.71182e-005
768,5.00005,0.00256049
769,5.00032,-6.00475e-006
770,5.00016,5.69236e-005
771,4.99987,0.00250074
772,5.00033,5.71348e-005
773,5.0002,5.68424e-005
774,5.00007,0.00253693
775,5.00017,5.66897e-005
776,5.00021,0.00247334
777,5.00017,5.70632e-005
778,5.00023,5.66598e-005
779,5.00019,0.00250789
780,5.00005,5.68149e-005
781,5.00017,0.00249771
782,5.00021,5.54463e-005
783,5.0001,5.67493e-005
784,5.00024,0.00260462
785,5.00019,5.68611e-005
786,5,0.00257867
787,5.00046,-1.5427e-006
788,5.00014,5.69962e-005
789,5.00006,0.00240917
790,5.00015,5.71721e-005
791,5.00025,5.67482e-005
792,5.0003,0.00250991
793,5.00013,5.69473e-005
794,5.00011,0.0025481
795,5.00014,5.58086e-005
796,5.00022,5.6681e-005
797,5.00026,0.00252193
798,5.00012,5.70207e-005
799,4.99983,0.00245552
800,5.00071,0.000103956
801,5.00022,5.67365e-005
802,5.00019,0.00253991
803,5.00032,5.67077e-005
804,5.00021,5.66991e-005
805,5.00004,0.00251168
806,5.0003,5.6889e-005
807,5.0001,0.00247239
808,5.00008,5.61521e-005
809,5.00014,5.6728e-005
810,5.00022,0.00246519
811,5.00021,5.72258e-005
812,5.00005,0.00251251
813,5.00027,5.16875e-005
814,5.00021,5.68116e-005
815,5.00029,0.0026894
816,5.0002,5.71382e-005
817,5.00012,5.67829e-005
818,5.00015,0.00258123
819,5.00021,5.69897e-005
820,5.00014,0.00252904
821,5.00013,5.48871e-005
822,5.00029,5.67659e-005
823,5.00026,0.00252733
824,5.00019,5.69915e-005
825,5.00022,5.66916e-005
826,5.00021,0.00247247
827,5.00011,5.70748e-005
828,5.00022,0.00249717
829,5.00014,5.7209e-005
830,5.00007,5.67772e-005
831,5.00029,0.0025078
832,5.00002,5.70625e-005
833,5.00015,0.0025099
834,5.00032,5.21621e-005
835,5.0002,5.67634e-005
836,5.00035,0.00252769
837,5.00028,5.67474e-005
838,4.99953,0.00144022
839,5.00089,0.00113158
840,5.00023,5.65046e-005
841,5.0001,0.00248853
842,5.00014,5.70118e-005
843,5.00006,5.65409e-005
844,5.00018,0.00252415
845,5.00032,5.67669e-005
846,5.00022,0.00260717
847,5.00038,5.38918e-005
848,5.00028,5.68586e-005
849,5.00023,0.00258928
850,5.00021,5.7221e-005
851,5.00006,5.68425e-005
852,5.00021,0.00263371
853,5.00017,5.70387e-005
854,5.00032,0.00244235
855,5.00014,5.63118e-005
856,5.00019,5.69772e-005
857,5.00004,0.00250149
858,5.00009,5.70562e-005
859,5.00028,0.00255056
860,5.00028,3.29112e-005
861,5.00011,5.66992e-005
862,5.00036,0.00247713
863,5.0003,5.68095e-005
864,5.00014,5.6959e-005
865,5.00034,0.00284181
866,5.00021,5.70445e-005
867,5.00013,0.00230894
868,5.00012,5.45579e-005
869,5.00025,5.6848e-005
870,5.00012,0.00250271
871,5.00006,5.69536e-005
872,5.00025,0.00248704
873,5.00021,4.67908e-005
874,5.00021,5.68321e-005
875,5.00005,0.00253329
876,5.00014,5.70501e-005
877,5.00027,5.67914e-005
878,5.00021,0.00254836
879,5.00013,5.65617e-005
880,5.00014,0.00248408
